text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @jackiebukharts: ILYDT I LOVE YOU DAENERYS TARGARYEN https://t.co/plmIbhS7mO,05/19/2019,Daenerys Targaryen,Pos,0.5,0.6,05/19/2019 23:17:40,rt jackiebukharts ilydt love you daenerys targaryen http co plmibhs7mo
"I am not one for calling people special snowflakes, but honestly, if I ever did, this person 'Shannon' comes to min… https://t.co/hDLRURBijz",05/19/2019,Daenerys Targaryen,Pos,0.47857142857142854,0.7357142857142858,05/19/2019 23:17:37,i am not one for calling people special snowflake but honestly if ever did this person shannon come to min http co hdlrurbijz
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:17:25,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @WisnuTan: ""Not today"".
.
#gameofthrones #got8 #aryastark #nottoday #jonsnow #daenerystargaryen #hbo #fanart #drawing #instaart #illustr…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:17:00,rt wisnutan not today gameofthrones got8 aryastark nottoday jonsnow daenerystargaryen hbo fanart drawing instaart illustr
"RT @HailStateSB: Move over Daenerys Targaryen... All hail REAL royalty 👑 

@MIASKY3332 of House Starkville, Slugger of Bombs, Perfecter of…",05/19/2019,Daenerys Targaryen,Pos,0.2,0.30000000000000004,05/19/2019 23:16:59,rt hailstatesb move over daenerys targaryen all hail real royalty miasky3332 of house starkville slugger of bomb perfecter of
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:16:55,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:16:51,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:16:51,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
This scene alone cemented Daenerys Targaryen the baddest bitch in the Seven Kingdoms  https://t.co/pXFr8eh8nr,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:16:32,this scene alone cemented daenerys targaryen the baddest bitch in the seven kingdom http co pxfr8eh8nr
RT @AATalkStuff: My uncle seems to be all ready for the #GOTFinale. They made swords and converted one of the house chairs into the #ironth…,05/19/2019,Daenerys Targaryen,Pos,0.2,0.5,05/19/2019 23:16:28,rt aatalkstuff my uncle seems to be all ready for the gotfinale they made sword and converted one of the house chair into the ironth
RT @AATalkStuff: My uncle seems to be all ready for the #GOTFinale. They made swords and converted one of the house chairs into the #ironth…,05/19/2019,Daenerys Targaryen,Pos,0.2,0.5,05/19/2019 23:16:25,rt aatalkstuff my uncle seems to be all ready for the gotfinale they made sword and converted one of the house chair into the ironth
"RT @IRONLOKl: #GameOfThronesFinale #TheFinalEpisode 

who do you want on the iron throne? 

RT for Jon Snow
LIKE for Daenerys Targaryen htt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:16:24,rt ironlokl gameofthronesfinale thefinalepisode who do you want on the iron throne rt for jon snow like for daenerys targaryen htt
Game of Thrones: Elizabeth Olsen recalls ‘terrible’ audition for Daenerys Targaryen role – California… https://t.co/6WVSC7UL9J,05/19/2019,Daenerys Targaryen,Neg,-0.7,0.7,05/19/2019 23:16:23,game of throne elizabeth olsen recall terrible audition for daenerys targaryen role california http co 6wvsc7ul9j
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:16:01,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @WiCnet: Oh, dear god, the feels are starting. Emilia Clarke posted a heartfelt goodbye to Daenerys Targaryen and #GameofThrones. https:…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.55,05/19/2019 23:16:00,rt wicnet oh dear god the feel are starting emilia clarke posted heartfelt goodbye to daenerys targaryen and gameofthrones http
"@RaleighRitchie Predict the fates of #GreyWorm, #DaenerysTargaryen, #JonSnow and others at the @PIUpdate… https://t.co/vHiCOXrd67",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:15:58,raleighritchie predict the fate of greyworm daenerystargaryen jonsnow and others at the piupdate http co vhicoxrd67
"RT @LevineJonathan: NEW: @ewarren now says Daenerys Targaryen is ""not the best choice"" to sit on the iron throne 

(#GOT scooplet via @aliv…",05/19/2019,Daenerys Targaryen,Pos,0.5681818181818181,0.37727272727272726,05/19/2019 23:15:50,rt levinejonathan new ewarren now say daenerys targaryen is not the best choice to sit on the iron throne got scooplet via aliv
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:15:46,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @WiCnet: Oh, dear god, the feels are starting. Emilia Clarke posted a heartfelt goodbye to Daenerys Targaryen and #GameofThrones. https:…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.55,05/19/2019 23:15:44,rt wicnet oh dear god the feel are starting emilia clarke posted heartfelt goodbye to daenerys targaryen and gameofthrones http
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:15:42,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @san_deepk: Daenerys Targaryen’s @emiliaclarke journey was a long and sad one, but she’ll always be remembered as one of the most iconic…",05/19/2019,Daenerys Targaryen,Neg,-0.01666666666666668,0.6333333333333333,05/19/2019 23:15:34,rt san_deepk daenerys targaryen emiliaclarke journey wa long and sad one but she ll always be remembered a one of the most iconic
"RT @USATODAY: ""Game of Thrones has shaped me as a woman, as an actor and as a human being,"" Emilia Clarke said. https://t.co/MnV7QJwCTY",05/19/2019,Daenerys Targaryen,Neg,-0.2,0.25,05/19/2019 23:15:32,rt usatoday game of throne ha shaped me a woman a an actor and a human being emilia clarke said http co mnv7qjwcty
#DaenerysTargaryen deserved better! @HBO @GameOfThrones #GameOfThronesFinale #GameofThronesSeason8,05/19/2019,Daenerys Targaryen,Pos,0.625,0.5,05/19/2019 23:15:27,daenerystargaryen deserved better hbo gameofthrones gameofthronesfinale gameofthronesseason8
"RT @WiCnet: Oh, dear god, the feels are starting. Emilia Clarke posted a heartfelt goodbye to Daenerys Targaryen and #GameofThrones. https:…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.55,05/19/2019 23:15:27,rt wicnet oh dear god the feel are starting emilia clarke posted heartfelt goodbye to daenerys targaryen and gameofthrones http
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/19/2019,Daenerys Targaryen,Pos,0.275,0.6,05/19/2019 23:15:23,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"Charting Daenerys Targaryen's Course From Khaleesi To 'Mad Queen': How ""Game of Thrones… https://t.co/lY9wpzDPT5",05/19/2019,Daenerys Targaryen,Neg,-0.5125,0.7,05/19/2019 23:15:21,charting daenerys targaryen course from khaleesi to mad queen how game of throne http co ly9wpzdpt5
I'm so not ready to say goodbye @GameOfThrones #gameogthrones #hbo #PeterDinklage #EmiliaClarke #TyrionLannister… https://t.co/GmrYvu42l4,05/19/2019,Daenerys Targaryen,Neg,-0.1,0.5,05/19/2019 23:15:12,i so not ready to say goodbye gameofthrones gameogthrones hbo peterdinklage emiliaclarke tyrionlannister http co gmryvu42l4
RT @AATalkStuff: My uncle seems to be all ready for the #GOTFinale. They made swords and converted one of the house chairs into the #ironth…,05/19/2019,Daenerys Targaryen,Pos,0.2,0.5,05/19/2019 23:15:09,rt aatalkstuff my uncle seems to be all ready for the gotfinale they made sword and converted one of the house chair into the ironth
RT @futurewithDE: What’s actually sad that writers decided to use Daenerys Targaryen and her armies and her dragons to win the wars North c…,05/19/2019,Daenerys Targaryen,Pos,0.15000000000000002,0.7,05/19/2019 23:15:09,rt futurewithde what actually sad that writer decided to use daenerys targaryen and her army and her dragon to win the war north
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:15:09,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:15:07,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"Will Jon Snow kill Daenerys Targaryen tonight in the Game of Thrones finale?

Yes -500
No +300

#GoT… https://t.co/NDEudkdUHP",05/19/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/19/2019 23:15:02,will jon snow kill daenerys targaryen tonight in the game of throne finale yes 500 no 300 got http co ndeudkduhp
RT @usatodaylife: #GoT stars bid farewell to the roles that have dominated their lives for so many years. https://t.co/ypn8uOhPGG,05/19/2019,Daenerys Targaryen,Pos,0.5,0.5,05/19/2019 23:14:58,rt usatodaylife got star bid farewell to the role that have dominated their life for so many year http co ypn8uohpgg
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:14:57,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:14:45,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"Daenerys Targaryen blew a 3-1

Save Draft",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:14:34,daenerys targaryen blew 3 1 save draft
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:14:32,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
No matter what happens tn I bend the Fucking knee to Daenerys targaryen #MotherOfDragond,05/19/2019,Daenerys Targaryen,Neg,-0.6,0.8,05/19/2019 23:14:30,no matter what happens tn bend the fucking knee to daenerys targaryen motherofdragond
@cgboan can you confirm that Arizona's starter isn't Daenerys Targaryen?,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:14:23,cgboan can you confirm that arizona starter isn daenerys targaryen
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:14:13,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"""Charting Daenerys Targaryen's Course From Khaleesi To 'Mad Queen'"" https://t.co/IPaGAWUDlw",05/19/2019,Daenerys Targaryen,Neg,-0.625,1.0,05/19/2019 23:14:06,charting daenerys targaryen course from khaleesi to mad queen http co ipagawudlw
RT @Iadytargaryen: i've never loved a character as much as i love daenerys targaryen and i don’t think i'll ever love a character this much…,05/19/2019,Daenerys Targaryen,Pos,0.21666666666666667,0.6666666666666666,05/19/2019 23:13:55,rt iadytargaryen ve never loved character a much a love daenerys targaryen and don think ll ever love character this much
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:13:53,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
IT FITS SO PERFECTLY!!! #GameOfThrones #JonSnow #DaenerysTargaryen https://t.co/rmdMKzIxme,05/19/2019,Daenerys Targaryen,Pos,1.0,1.0,05/19/2019 23:13:53,it fit so perfectly gameofthrones jonsnow daenerystargaryen http co rmdmkzixme
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:13:43,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
RT @AngelaKinsey: Daenerys Targaryen and Angela Martin would probably be bffs. #motherofdragons #motherofcats 🐉 🐈 https://t.co/BUtioMmUFj,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:13:39,rt angelakinsey daenerys targaryen and angela martin would probably be bffs motherofdragons motherofcats http co butiommufj
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:13:35,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:13:35,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"Who's made it from S1E1 of #GameOfThrones to the finale? 

Jon Snow
Sansa Stark
Arya Stark
Bran Stark
Tyrion Lannis… https://t.co/v86JKAip21",05/19/2019,Daenerys Targaryen,Neg,-0.20000000000000004,0.6,05/19/2019 23:13:21,who made it from s1e1 of gameofthrones to the finale jon snow sansa stark arya stark bran stark tyrion lannis http co v86jkaip21
RT @sfgrotto: @sfnords @bethwinegarner And don’t forget @sfnords’ earlier piece on the brilliantly scheming mothers of #GOT 3/3. Happy view…,05/19/2019,Daenerys Targaryen,Pos,0.5666666666666668,0.8333333333333334,05/19/2019 23:13:15,rt sfgrotto sfnords bethwinegarner and don forget sfnords earlier piece on the brilliantly scheming mother of got 3 3 happy view
"Changing my profile pic for a while because I don't care what the writers have done to her, Daenerys Targaryen will… https://t.co/1IaicGhQl2",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:13:11,changing my profile pic for while because don care what the writer have done to her daenerys targaryen will http co 1iaicghql2
"If you don't think Daenery's will kill Jon &amp; Arya will use his face to kill her, leaving Sansa to sit on the Iron T… https://t.co/BDFkz7aBme",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:12:55,if you don think daenery will kill jon amp arya will use his face to kill her leaving sansa to sit on the iron http co bdfkz7abme
"RT @LevineJonathan: NEW: @ewarren now says Daenerys Targaryen is ""not the best choice"" to sit on the iron throne 

(#GOT scooplet via @aliv…",05/19/2019,Daenerys Targaryen,Pos,0.5681818181818181,0.37727272727272726,05/19/2019 23:12:51,rt levinejonathan new ewarren now say daenerys targaryen is not the best choice to sit on the iron throne got scooplet via aliv
Kinda wanna do a pre #game stream. Tell me who you think will get the throne? #GameOfThrones #GameOfThronesFinale… https://t.co/dFkEEJ9mbc,05/19/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/19/2019 23:12:50,kinda wanna do pre game stream tell me who you think will get the throne gameofthrones gameofthronesfinale http co dfkeej9mbc
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/19/2019,Daenerys Targaryen,Pos,0.275,0.6,05/19/2019 23:12:47,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @theseantcollins: I wrote about Daenerys Targaryen's ""The Ring is mine"" moment for @vulture. https://t.co/mrZyJ1fZYU",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:12:41,rt theseantcollins wrote about daenerys targaryen the ring is mine moment for vulture http co mrzyj1fzyu
"RT @LevineJonathan: NEW: @ewarren now says Daenerys Targaryen is ""not the best choice"" to sit on the iron throne 

(#GOT scooplet via @aliv…",05/19/2019,Daenerys Targaryen,Pos,0.5681818181818181,0.37727272727272726,05/19/2019 23:12:40,rt levinejonathan new ewarren now say daenerys targaryen is not the best choice to sit on the iron throne got scooplet via aliv
"Who will rule 'Game of Thrones' Iron Throne tonight? #JonSnow #DragonQueen #DaenerysTargaryen, #Brandon the… https://t.co/FcXLHeDtl8",05/19/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/19/2019 23:12:25,who will rule game of throne iron throne tonight jonsnow dragonqueen daenerystargaryen brandon the http co fcxlhedtl8
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:12:08,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:12:08,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @Arya_No1: Tonight 😱
Daenerys Targaryen 🐲
First Of Her Name 👸🏼
Queen Of The Ashes 🔥
#GameOfThrones #goTFinale https://t.co/5Xv3VNMHYr",05/19/2019,Daenerys Targaryen,Pos,0.25,0.3333333333333333,05/19/2019 23:12:03,rt arya_no1 tonight daenerys targaryen first of her name queen of the ash gameofthrones gotfinale http co 5xv3vnmhyr
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:11:57,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
RT @AngelaKinsey: Daenerys Targaryen and Angela Martin would probably be bffs. #motherofdragons #motherofcats 🐉 🐈 https://t.co/BUtioMmUFj,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:11:51,rt angelakinsey daenerys targaryen and angela martin would probably be bffs motherofdragons motherofcats http co butiommufj
Every major moment on 'Game of Thrones' that foreshadowed Daenerys Targaryen's deadly character twist… https://t.co/Rt3KlgGmZs,05/19/2019,Daenerys Targaryen,Neg,-0.1791666666666667,0.43333333333333335,05/19/2019 23:11:35,every major moment on game of throne that foreshadowed daenerys targaryen deadly character twist http co rt3klggmzs
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:59:50,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"#Drogon deserved better!

#Amazon: https://t.co/gTkb37erdU
#Youtube: https://t.co/3y56gFBFn9

#TheIronThrone… https://t.co/DFRjYnynYj",05/20/2019,Daenerys Targaryen,Pos,0.625,0.5,05/20/2019 23:59:34,drogon deserved better amazon http co gtkb37erdu youtube http co 3y56gfbfn9 theironthrone http co dfrjynynyj
"RT @ThisGrayArea: The Best shot of Season 8 reminded me of Daenerys IX from AGOT
“A great knife of pain ripped down her back and she felt h…",05/20/2019,Daenerys Targaryen,Pos,0.4111111111111111,0.33472222222222225,05/20/2019 23:59:00,rt thisgrayarea the best shot of season 8 reminded me of daenerys ix from agot great knife of pain ripped down her back and she felt
"RT @crossing_winter: In her first episode of #GameofThrones, #DaenerysTargaryen was molested by her brother and raped by her husband.  In h…",05/20/2019,Daenerys Targaryen,Pos,0.25,0.3333333333333333,05/20/2019 23:58:59,rt crossing_winter in her first episode of gameofthrones daenerystargaryen wa molested by her brother and raped by her husband in
"RT @iconicaesthetic: this was not the daenerys targaryen i knew and loved, they replaced her a while back in favor of a shocking, rushed en…",05/20/2019,Daenerys Targaryen,Neg,-0.10000000000000002,0.6,05/20/2019 23:58:46,rt iconicaesthetic this wa not the daenerys targaryen knew and loved they replaced her while back in favor of shocking rushed en
"RT @Ga_Reemency: The saddest picture on internet today. I have nothing to say, just...
Thanks Emilia Clarke, you are such a great actress
D…",05/20/2019,Daenerys Targaryen,Pos,0.3333333333333333,0.48333333333333334,05/20/2019 23:58:39,rt ga_reemency the saddest picture on internet today have nothing to say just thanks emilia clarke you are such great actress
(3). The White Walkers reach the gates of King’s Landing. King’s Landing under the rule of Queen Daenerys Targaryen… https://t.co/1HW1SolXKH,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:58:38,3 the white walker reach the gate of king landing king landing under the rule of queen daenerys targaryen http co 1hw1solxkh
"#DaenerysTargaryen 
Fallen Queen 
#GameOfThrones 
#GOTSpoilers https://t.co/AT9GwiNPHM",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:58:32,daenerystargaryen fallen queen gameofthrones gotspoilers http co at9gwinphm
"RT @cmillllllll: Somewhere in the universe Daenerys Targaryen, who despite her ending made a new world possible, is sitting beside Khal Dro…",05/20/2019,Daenerys Targaryen,Pos,0.06818181818181818,0.7272727272727273,05/20/2019 23:58:23,rt cmillllllll somewhere in the universe daenerys targaryen who despite her ending made new world possible is sitting beside khal dro
#UnpopularOpinion (a thread) : I loved the way #GamesOfThrones ended. #DaenerysTargaryen proved that she was in fac… https://t.co/27ILiLW4wO,05/20/2019,Daenerys Targaryen,Pos,0.7,0.8,05/20/2019 23:58:20,unpopularopinion thread loved the way gamesofthrones ended daenerystargaryen proved that she wa in fac http co 27ililw4wo
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:58:19,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @iconicaesthetic: they really and truly gave daenerys targaryen the most disgusting and out-of-character ending they possibly could have…,05/20/2019,Daenerys Targaryen,Neg,-0.07500000000000001,0.675,05/20/2019 23:58:02,rt iconicaesthetic they really and truly gave daenerys targaryen the most disgusting and out of character ending they possibly could have
RT @danyskylo: daenerys targaryen i love you with my whole heart. you did so much good for the world and you deserved a better ending. i ho…,05/20/2019,Daenerys Targaryen,Pos,0.475,0.525,05/20/2019 23:57:53,rt danyskylo daenerys targaryen love you with my whole heart you did so much good for the world and you deserved better ending ho
RT @meralee727: People are pissed about the coffee cup but not about the fact that Daenerys Targaryen can destroy an entire city while stil…,05/20/2019,Daenerys Targaryen,Neg,-0.1,0.3125,05/20/2019 23:57:53,rt meralee727 people are pissed about the coffee cup but not about the fact that daenerys targaryen can destroy an entire city while stil
"RT @clemanVsuperman: You are my queen, now, and always
#DaenerysTargaryen #GameOfThrones https://t.co/6hxUbw3FnY",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:57:51,rt clemanvsuperman you are my queen now and always daenerystargaryen gameofthrones http co 6hxubw3fny
RT @BostonDotCom: Elizabeth Warren walked back her support for Daenerys Targaryen https://t.co/lF3fNN0rTs https://t.co/kNcgh84X8c,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:57:32,rt bostondotcom elizabeth warren walked back her support for daenerys targaryen http co lf3fnn0rts http co kncgh84x8c
RT @wwondergal: This scene was so heartbreaking. The way drogon nudges daenerys and trying to wake her up. He has lost his mother 😭. DEFINI…,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:57:23,rt wwondergal this scene wa so heartbreaking the way drogon nudge daenerys and trying to wake her up he ha lost his mother defini
'Game of Thrones' had an opportunity With Daenerys Targaryen. The show squandered it https://t.co/fXHdlW2PGg,05/20/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/20/2019 23:57:20,game of throne had an opportunity with daenerys targaryen the show squandered it http co fxhdlw2pgg
RT @Scavenger_Jess: DAENERYS TARGARYEN: THE MOTHER OF FUCKING DRAGONS!🐉 #GameOfThrones https://t.co/SvnUGjaPl5,05/20/2019,Daenerys Targaryen,Neg,-0.6,0.8,05/20/2019 23:57:14,rt scavenger_jess daenerys targaryen the mother of fucking dragon gameofthrones http co svnugjapl5
"RT @latimesent: What was it like for Emilia Clarke to film her final scene as Daenerys Targaryen?

""It was difficult and enormously emotion…",05/20/2019,Daenerys Targaryen,Neg,-0.16666666666666666,0.9666666666666667,05/20/2019 23:57:11,rt latimesent what wa it like for emilia clarke to film her final scene a daenerys targaryen it wa difficult and enormously emotion
RT @targsdemi: This was breathtaking Daenerys Targaryen again stealing the show https://t.co/AfS81W4szJ,05/20/2019,Daenerys Targaryen,Pos,1.0,1.0,05/20/2019 23:57:06,rt targsdemi this wa breathtaking daenerys targaryen again stealing the show http co afs81w4szj
"RT @jonskingdom: Daenerys Targaryen is one of the greatest characters in history and i will always love her, i will keep her in my memory a…",05/20/2019,Daenerys Targaryen,Pos,0.75,0.8,05/20/2019 23:56:47,rt jonskingdom daenerys targaryen is one of the greatest character in history and will always love her will keep her in my memory
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:56:38,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:56:34,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @kathirrrr03: This shot was breathtaking #GameOfThrones #DaenerysTargaryen https://t.co/5w7ufUBgoe,05/20/2019,Daenerys Targaryen,Pos,1.0,1.0,05/20/2019 23:56:25,rt kathirrrr03 this shot wa breathtaking gameofthrones daenerystargaryen http co 5w7ufubgoe
Daenerys Targaryen is the biggest badass ever,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:56:23,daenerys targaryen is the biggest badass ever
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:56:05,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @iREVIEWCINEMA: GOT’s final. Daenerys Targaryen is a power hungry BITCH who wants not just the Iron Thrown, but to rule the world? When…",05/20/2019,Daenerys Targaryen,Pos,0.1,0.55,05/20/2019 23:55:49,rt ireviewcinema got final daenerys targaryen is power hungry bitch who want not just the iron thrown but to rule the world when
Win a $700 King Of The North Limited Edition Longclaw Sword (Jon's sword) #GoT #GameOfThrones #hbo #emiliaclarke… https://t.co/DoI3J6zD18,05/20/2019,Daenerys Targaryen,Pos,0.3642857142857143,0.27142857142857146,05/20/2019 23:55:46,win 700 king of the north limited edition longclaw sword jon sword got gameofthrones hbo emiliaclarke http co doi3j6zd18
